X,Y,losA_mean,losA_var
1294.8111232978918,3482.862910026654,0.019714370495359186,8.796433840918331e-06
1306.859316068976,3503.67899411555,0.01952492082909873,8.86703012354321e-06
1318.9075088400605,3524.495078204446,0.019333292156852394,8.938346229972923e-06
1330.9557016111448,3545.311162293342,0.019139783810440722,9.010135599515124e-06
1343.003894382229,3566.127246382238,0.0189447713164704,9.082102296481692e-06
1355.052087153313,3586.943330471134,0.018748698985769557,9.15390695929246e-06
1367.1002799243981,3607.7594145600306,0.01855207189872683,9.225175430715074e-06
1379.1484726954818,3628.575498648926,0.018355447380047667,9.295496296093492e-06
1391.1966654665664,3649.391582737822,0.01815942605955974,9.364449413147993e-06
1403.2448582376512,3670.2076668267177,0.01796464261808478,9.431599667178894e-06
1415.293051008735,3691.0237509156136,0.017771756318738226,9.4965143578137e-06
1427.3412437798197,3711.8398350045104,0.017581441423967704,9.558777516946067e-06
1439.3894365509038,3732.6559190934067,0.01739437759817731,9.617995339099112e-06
1451.437629321988,3753.4720031823017,0.017211240393837028,9.673810180459508e-06
1463.4858220930723,3774.2880872711976,0.01703269191641046,9.72590745456242e-06
1475.534014864157,3795.1041713600944,0.01685937175964177,9.7740252624911e-06
1487.5822076352413,3815.9202554489902,0.016691888298656338,9.817966859140347e-06
1499.6304004063254,3836.7363395378866,0.01653081042270215,9.857596152664107e-06
1511.67859317741,3857.552423626782,0.016376659783831897,9.89285329249908e-06
1523.726785948494,3878.3685077156774,0.01622990363097579,9.92375067000005e-06
1535.7749787195785,3899.184591804574,0.016090948291921165,9.950379163225905e-06
1547.8231714906628,3920.00067589347,0.015960133358063046,9.972908837230871e-06
1559.871364261747,3940.8167599823664,0.015837726618901603,9.991589963800702e-06
1571.9195570328318,3961.6328440712623,0.01572391978483438,1.0006753406925736e-05
1583.967749803916,3982.448928160158,0.015618825028607775,1.0018807679335505e-05
1596.015942575,4003.265012249054,0.015522472366952242,1.0028247832067463e-05
