-81.0691075303	36.5020910238
-81.1093759228	36.4665279832
-81.0564385752	36.5029213659
-81.1064597958	36.4709739297
-81.0803580609	36.4765645903
-81.0535458423	36.5175324158
-81.0621311401	36.4987793933
-81.0799966945	36.4996484734
-81.0609660338	36.4765269746
-81.0652025441	36.4776395089
-81.140387254	36.5059883405
-81.0728201809	36.476251818
-81.048216095	36.4644374922
-81.053537571	36.4698563197
-81.0462177355	36.5144945835
-81.0464253761	36.4725161914
-81.1243880865	36.4954214864
-81.1000073396	36.510325429
-81.1209760564	36.4730090733
-81.1160850147	36.4967617654
-81.1103639478	36.4768527977
-81.0457036483	36.4843464311
-81.0618546481	36.5112584061
-81.0960425549	36.4951474895
-81.0907154853	36.5175392303
-81.0538167492	36.5119967579
-81.1138439264	36.4671756323
-81.0476970355	36.4809681992
-81.069629945	36.5140742136
-81.043730479	36.4921731097
-81.0875013896	36.4875300687
-81.0599894001	36.493873475
-81.1332288106	36.4831955596
-81.1139348267	36.4719469094
-81.1293088334	36.5045493927
-81.078121248	36.4804204263
-81.0700408093	36.4797707149
-81.0679053809	36.4956076428
-81.1318148495	36.5140707092
-81.115625519	36.4637485088
-81.0517945378	36.4822662975
-81.1257340134	36.5010878171
-81.0914318205	36.4710828971
-81.061066039	36.4826203643
-81.1368059986	36.491850802
-81.1164674524	36.4934782964
-81.1053669629	36.5042655279
-81.0505772346	36.5060682053
-81.0436247125	36.5124559685
-81.1400601273	36.4853212094
-81.1192974746	36.4866619167
-81.1343882037	36.48736089
-81.1285486485	36.4776379825
-81.0946466191	36.4849333015
-81.0748520999	36.4985726747
-81.0789254527	36.5121878049
-81.0856229986	36.4806990386
-81.0571240895	36.5085885927
-81.1371650422	36.4950247092
-81.0549857255	36.4970459793
-81.0906011661	36.4776428951
-81.083928129	36.4924351531
-81.1317940952	36.4713654902
-81.0792047319	36.5052416468
-81.0609684705	36.4707847554
-81.0450433608	36.4666115418
