120.492142467	22.6603557952	7336
120.219796072	23.2199782706	1486
120.174065557	22.9667556473	6167
120.295050954	23.1054672508	2749
120.537668984	22.5532041755	5389
120.478723128	22.7416639994	3593
120.903413204	22.5770940842	1424
120.916898977	23.3318237462	1086
120.55599223	22.6503737568	6267
120.225012054	22.9956534082	6480
120.330669909	22.6480825341	2031
120.175250245	22.9896931154	2618
120.124747142	23.0792043338	277
120.590208908	22.8605492813	2032
120.288091092	22.6563481792	8015
120.167163242	23.1681404132	625
120.349652286	22.5296801886	3332
120.214956309	23.001467764	1260
120.36631643	22.5372105157	5569
120.166083718	23.1118452611	7558
120.361980394	22.638538869	7158
120.512900708	22.8509395535	3133
120.8935697	22.6525919619	5840
120.325825208	22.5630040868	395
120.356881624	23.1814619508	6336
120.544342717	22.5469509331	8211
120.402868787	22.6390088095	7953
120.293052681	22.8706971972	1150
120.432900805	22.6469642819	742
120.337193926	22.7310776147	6989
120.353786531	23.2740270019	8314
121.088725148	22.7325845053	8551
120.356602823	22.6110083318	1673
120.133535188	23.2034895027	563
120.284413932	22.6208953887	1564
120.31141316	23.2910535529	3616
120.264327302	22.8235201843	4978
120.878554815	22.6559557713	4307
120.522138932	22.7604536866	8201
120.352921289	22.5684675219	1190
120.358615282	22.6547974791	2129
120.867439857	22.9374518637	8218
120.31718474	22.7151984844	5616
120.541350882	22.7546225893	6934
120.108149104	23.1558786207	2993
120.334947906	22.5909587641	186
121.042747145	23.4666071978	5796
120.427908843	22.6340319222	5194
120.456172274	22.7449827648	6157
120.357281813	22.7031686303	7006
120.347147208	22.5317615125	5590
120.463823797	22.5969499218	5765
120.534339835	22.5365223143	4982
120.572258891	22.7045879199	8763
120.460091313	22.5740110735	5824
120.307185116	23.1088253457	453
120.198689323	22.9847488692	6546
120.327573624	22.7402362362	8459
120.268293491	23.0899865276	1136
120.325249508	22.6459886223	6699
120.33064724	23.3173560147	4639
120.353358235	22.556791738	6809
120.313566376	22.6459689027	8118
120.815753883	22.5284502666	580
120.825685074	22.729435749	8688
120.226082967	22.9080876367	2291
120.27333095	22.7238747749	2070
120.397625376	22.5088937537	6096
120.279516069	22.7580812504	3381
120.141523194	23.1951729658	3124
120.265884729	23.0470319726	53
120.362810062	22.6414591269	370
120.350761998	22.6114167451	4735
120.278242464	22.7672528362	6185
120.301809244	22.6813939488	1240
120.290671911	22.8127298379	7625
120.22496944	23.0114988864	4101
120.278556538	22.6283903103	564
120.52465924	22.7295961362	4995
120.421482308	23.109405768	6415
120.261660512	23.0632857624	6384
121.011919743	22.8737507928	7937
120.553890473	22.7091719414	3521
120.402485489	22.6139875872	3983
120.527160312	22.738354322	36
120.26542829	23.2367582179	3619
121.06855082	23.2876521942	3949
120.129777084	23.0771341603	6982
120.353365134	23.2752773011	7986
120.481011794	22.4868696644	424
120.328755536	23.2122744274	2373
120.462182287	22.5677575004	1379
120.361333197	22.5251100166	6542
120.289186422	22.7280754443	5051
120.222658217	23.0923888717	7438
120.300799285	22.7647932699	7684
120.519651864	22.7241728935	275
120.207351008	23.0281367843	586
120.177353131	22.9859457136	7314
120.555843741	23.2433444202	8333
120.366721288	22.5447173782	1516
120.120925741	23.215127689	3327
120.367644618	23.2590360129	3657
120.546392853	22.6570436406	4065
120.253289991	23.2308949924	7225
120.1306495	23.1897209195	5889
